date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2022-07-19,76300,78100,76200,77000,138665,0,0.3911,0,0
2022-07-20,77800,78800,77100,78800,173732,0,2.3377,0,0
2022-07-21,77500,78800,77000,77600,186244,0,-1.5228,0,0
2022-07-22,77600,78600,77600,78300,169463,0,0.9021,0,0
2022-07-25,78000,79200,77900,78700,118647,0,0.5109,0,0
2022-07-26,78100,78900,77600,78800,88505,0,0.1271,0,0
2022-07-27,79000,80000,78100,79900,130250,0,1.3959,0,0
2022-07-28,79300,80500,79200,80500,156860,0,0.7509,0,0
2022-07-29,80800,82000,80500,81100,183546,0,0.7453,0,0
2022-08-01,80200,81700,80200,81100,211542,0,0.0,0,0
2022-08-02,80300,80500,78800,79800,158585,0,-1.603,0,0
2022-08-03,79300,80400,79200,80200,180948,0,0.5013,0,0
2022-08-04,80200,80700,79600,80400,154300,0,0.2494,0,0
2022-08-05,80900,81300,79900,80200,90632,0,-0.2488,0,0
2022-08-08,79500,80900,79500,80800,118195,0,0.7481,0,0
2022-08-09,80900,81300,80100,80700,108929,0,-0.1238,0,0
2022-08-10,81400,81400,79800,80500,89640,0,-0.2478,0,0
2022-08-11,81300,83400,80500,83400,345901,0,3.6025,0,0
2022-08-12,83400,84500,82600,84500,234167,0,1.3189,0,0
2022-08-16,85100,85800,84000,84400,255048,0,-0.1183,0,0
2022-08-17,85300,85500,84400,84600,183420,0,0.237,0,0
2022-08-18,84300,85000,83500,84300,124006,0,-0.3546,0,0
2022-08-19,84100,84800,83700,83800,169303,0,-0.5931,0,0
2022-08-22,82300,83300,81600,82100,154463,0,-2.0286,0,0
2022-08-23,80800,81900,80200,81700,160102,0,-0.4872,0,0
2022-08-24,81700,82700,80800,81300,154796,0,-0.4896,0,0
2022-08-25,81300,83200,81300,83000,138910,0,2.091,0,0
2022-08-26,82000,84100,81800,83100,179376,0,0.1205,0,0
2022-08-29,81400,81700,80200,80700,148140,0,-2.8881,0,0
2022-08-30,81500,82000,81000,81500,127797,0,0.9913,0,0
2022-08-31,80600,82000,79800,82000,425644,0,0.6135,0,0
2022-09-01,80400,80800,79000,79700,307624,0,-2.8049,0,0
2022-09-02,79400,80000,78800,78800,266487,0,-1.1292,0,0
2022-09-05,79500,80200,78500,79300,102358,0,0.6345,0,0
2022-09-06,79300,79300,77300,78600,307439,0,-0.8827,0,0
2022-09-07,77200,78000,76500,77600,261922,0,-1.2723,0,0
2022-09-08,78200,78400,76900,78000,235644,0,0.5155,0,0
2022-09-13,80000,81600,79500,81600,322952,0,4.6154,0,0
2022-09-14,80200,81100,79200,80700,217207,0,-1.1029,0,0
2022-09-15,81100,81700,80500,80700,165173,0,0.0,0,0
2022-09-16,79700,80900,79200,80800,176839,0,0.1239,0,0
2022-09-19,80800,81400,79400,79800,120672,0,-1.2376,0,0
2022-09-20,81600,81900,79500,80100,167899,0,0.3759,0,0
2022-09-21,78900,80500,78800,79800,143128,0,-0.3745,0,0
2022-09-22,79600,79900,78000,79700,172255,0,-0.1253,0,0
2022-09-23,80500,80500,77600,77600,125363,0,-2.6349,0,0
2022-09-26,76900,77500,75100,76200,218083,0,-1.8041,0,0
2022-09-27,76700,76700,74600,76400,305932,0,0.2625,0,0
2022-09-28,75200,75700,73300,73800,313809,0,-3.4031,0,0
2022-09-29,74700,76200,74500,74500,229115,0,0.9485,0,0
2022-09-30,75200,75900,73300,74000,438934,0,-0.6711,0,0
