date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2016-07-22,18857,19125,18665,18743,491472,0,-1.4097,0,0
2016-07-25,18895,19086,18321,18819,782963,0,0.4055,0,0
2016-07-26,18665,19813,18665,19700,1336947,0,4.6814,0,0
2016-07-27,19661,19737,19392,19662,837783,0,-0.1929,0,0
2016-07-28,19698,20311,19661,20235,1518719,0,2.9143,0,0
2016-07-29,20119,20158,19698,20044,1046164,0,-0.9439,0,0
2016-08-01,20043,20158,19622,19968,569894,0,-0.3792,0,0
2016-08-02,20043,20272,19813,20274,705615,0,1.5325,0,0
2016-08-03,20043,20081,19355,19662,826436,0,-3.0186,0,0
2016-08-04,19852,20004,19278,19471,619998,0,-0.9714,0,0
2016-08-05,19392,20655,19392,20656,1576752,0,6.086,0,0
2016-08-08,20961,21190,20617,20810,1108198,0,0.7455,0,0
2016-08-09,20847,21190,20807,20962,499930,0,0.7304,0,0
2016-08-10,20923,21153,20617,20847,471321,0,-0.5486,0,0
2016-08-11,20655,21534,20655,21497,862334,0,3.118,0,0
2016-08-12,21610,21840,21267,21574,753714,0,0.3582,0,0
2016-08-16,21573,21764,21267,21344,614907,0,-1.0661,0,0
2016-08-17,21267,21650,20770,21497,755323,0,0.7168,0,0
2016-08-18,21496,21802,21229,21574,478157,0,0.3582,0,0
2016-08-19,21650,22032,21420,21880,675424,0,1.4184,0,0
2016-08-22,21802,21802,21190,21344,608079,0,-2.4497,0,0
2016-08-23,21305,21764,21190,21613,494269,0,1.2603,0,0
2016-08-24,21573,21726,21229,21613,406342,0,0.0,0,0
2016-08-25,21802,21879,21496,21497,385008,0,-0.5367,0,0
2016-08-26,21343,21420,20884,20962,695576,0,-2.4887,0,0
2016-08-29,20655,20923,20081,20810,963085,0,-0.7251,0,0
2016-08-30,20807,21305,20578,20694,753386,0,-0.5574,0,0
2016-08-31,20501,21343,20501,21153,995655,0,2.218,0,0
2016-09-01,20961,21687,20847,21650,695507,0,2.3495,0,0
2016-09-02,21726,21802,21343,21727,511498,0,0.3557,0,0
2016-09-05,21879,22568,21802,22531,866728,0,3.7005,0,0
2016-09-06,22605,23027,22376,22760,782467,0,1.0164,0,0
2016-09-07,22911,22911,22568,22798,576193,0,0.167,0,0
2016-09-08,22835,22950,22146,22262,832646,0,-2.3511,0,0
2016-09-09,22262,22911,22070,22568,579267,0,1.3745,0,0
2016-09-12,21879,22376,21650,21650,701618,0,-4.0677,0,0
2016-09-13,22108,22223,21650,22225,939574,0,2.6559,0,0
2016-09-19,21879,22146,21650,21919,645231,0,-1.3768,0,0
2016-09-20,22108,22146,21114,21230,968926,0,-3.1434,0,0
2016-09-21,21153,21153,20655,21039,922496,0,-0.8997,0,0
2016-09-22,21229,21420,20578,20656,1102329,0,-1.8204,0,0
2016-09-23,20807,20847,20119,20465,1147467,0,-0.9247,0,0
2016-09-26,20311,20425,19775,19929,1141346,0,-2.6191,0,0
2016-09-27,19813,20272,19546,19968,1061958,0,0.1957,0,0
2016-09-28,20081,20158,19201,19355,1303492,0,-3.0699,0,0
2016-09-29,19508,19813,19392,19471,753845,0,0.5993,0,0
2016-09-30,19278,19852,19278,19776,871742,0,1.5664,0,0
2016-10-04,19928,19966,19546,19547,905537,0,-1.158,0,0
2016-10-05,19546,19584,18895,19088,1164369,0,-2.3482,0,0
2016-10-06,19086,20540,18857,20465,1688492,0,7.214,0,0
2016-10-07,20578,20731,20004,20082,1185443,0,-1.8715,0,0
2016-10-10,18780,19622,18359,19547,2153091,0,-2.6641,0,0
2016-10-11,19468,19584,18972,19432,1072933,0,-0.5883,0,0
2016-10-12,19392,20464,19355,20312,1047823,0,4.5286,0,0
2016-10-13,20195,20234,19775,19968,642950,0,-1.6936,0,0
2016-10-14,20655,20923,20043,20044,953140,0,0.3806,0,0
2016-10-17,20272,20349,19698,20082,464459,0,0.1896,0,0
2016-10-18,20081,20119,19698,19929,387135,0,-0.7619,0,0
2016-10-19,19928,19928,19316,19355,779460,0,-2.8802,0,0
2016-10-20,19355,20004,19278,19968,668096,0,3.1671,0,0
2016-10-21,20158,20540,19813,20388,643626,0,2.1034,0,0
2016-10-24,20464,21267,20425,21116,959647,0,3.5707,0,0
2016-10-25,21114,21382,20884,21116,808165,0,0.0,0,0
2016-10-26,21114,21114,20349,20656,591564,0,-2.1784,0,0
2016-10-27,20770,20999,20387,20580,444528,0,-0.3679,0,0
2016-10-28,20807,20847,20311,20694,437596,0,0.5539,0,0
2016-10-31,20425,20540,20004,20044,441653,0,-3.141,0,0
2016-11-01,19889,20464,19661,20198,442905,0,0.7683,0,0
2016-11-02,20043,20464,19775,19776,499692,0,-2.0893,0,0
2016-11-03,19852,19889,19316,19662,857876,0,-0.5765,0,0
2016-11-04,19661,19661,19163,19203,623826,0,-2.3345,0,0
2016-11-07,19584,20158,19508,19852,688140,0,3.3797,0,0
2016-11-08,20119,20119,19508,19585,508711,0,-1.345,0,0
2016-11-09,19584,19584,17786,18476,1898510,0,-5.6625,0,0
2016-11-10,19086,20464,19086,20312,1516273,0,9.9372,0,0
2016-11-11,20272,21420,20004,21383,1655848,0,5.2727,0,0
2016-11-14,21382,22759,21343,21956,1931506,0,2.6797,0,0
2016-11-15,21458,21802,21076,21268,1258695,0,-3.1335,0,0
2016-11-16,21267,21420,20731,21268,1152483,0,0.0,0,0
2016-11-17,21229,21610,20884,21574,740666,0,1.4388,0,0
2016-11-18,21267,21305,20272,20580,1394855,0,-4.6074,0,0
2016-11-21,20272,20807,20081,20541,600481,0,-0.1895,0,0
2016-11-22,20807,20884,20234,20618,466636,0,0.3749,0,0
2016-11-23,20311,20884,20119,20541,744261,0,-0.3735,0,0
2016-11-24,20578,20807,20425,20580,495619,0,0.1899,0,0
2016-11-25,20655,20884,20158,20312,362390,0,-1.3022,0,0
2016-11-28,20311,20349,19928,19968,352686,0,-1.6936,0,0
2016-11-29,19889,20272,19698,19738,542041,0,-1.1518,0,0
2016-11-30,19737,19852,19584,19738,533627,0,0.0,0,0
2016-12-01,19737,20655,19698,20465,572955,0,3.6833,0,0
2016-12-02,20311,20655,19966,20006,293790,0,-2.2429,0,0
2016-12-05,19966,20387,19661,20121,290535,0,0.5748,0,0
2016-12-06,20349,20770,20272,20580,454757,0,2.2812,0,0
2016-12-07,20578,20617,19431,19509,867415,0,-5.2041,0,0
2016-12-08,19546,19698,19086,19585,947804,0,0.3896,0,0
2016-12-09,19546,19737,19392,19471,315864,0,-0.5821,0,0
2016-12-12,19508,20349,19508,20121,625824,0,3.3383,0,0
2016-12-13,20311,20425,19966,20198,482737,0,0.3827,0,0
2016-12-14,20387,20425,19546,19662,881713,0,-2.6537,0,0
2016-12-15,19468,20004,19316,19968,375355,0,1.5563,0,0
2016-12-16,20004,20195,19661,19968,549704,0,0.0,0,0
2016-12-19,19813,20617,19737,20006,737598,0,0.1903,0,0
2016-12-20,20234,21305,20195,21192,1612427,0,5.9282,0,0
2016-12-21,21190,21343,20961,20962,738495,0,-1.0853,0,0
2016-12-22,21153,21267,20770,21077,398392,0,0.5486,0,0
2016-12-23,21229,21496,20961,21421,600836,0,1.6321,0,0
2016-12-26,21802,21993,21037,21536,1052371,0,0.5369,0,0
2016-12-27,21726,21917,21305,21307,1016612,0,-1.0633,0,0
2016-12-28,21190,21534,20923,21230,601305,0,-0.3614,0,0
2016-12-29,21267,21382,20807,20810,400691,0,-1.9783,0,0
2017-01-02,20847,21534,20617,21459,379991,0,3.1187,0,0
2017-01-03,21610,22146,21305,21880,730984,0,1.9619,0,0
2017-01-04,21956,22070,21076,21116,1026905,0,-3.4918,0,0
2017-01-05,21153,21650,21037,21574,626035,0,2.169,0,0
2017-01-06,21534,22338,21458,22186,1205009,0,2.8367,0,0
2017-01-09,22338,22376,21687,21956,561762,0,-1.0367,0,0
2017-01-10,22070,22605,21956,22454,811976,0,2.2682,0,0
2017-01-11,22491,22874,22262,22568,692591,0,0.5077,0,0
2017-01-12,22568,22874,22376,22645,432862,0,0.3412,0,0
2017-01-13,22605,22644,22070,22339,489332,0,-1.3513,0,0
2017-01-16,22032,22453,21802,22378,585889,0,0.1746,0,0
2017-01-17,22299,22568,22186,22378,376028,0,0.0,0,0
2017-01-18,22414,22491,21840,21880,563097,0,-2.2254,0,0
2017-01-19,21956,22108,21496,21880,494477,0,0.0,0,0
2017-01-20,21956,22223,21573,21574,457664,0,-1.3985,0,0
2017-01-23,21534,21802,21343,21344,363952,0,-1.0661,0,0
2017-01-24,21153,21496,20961,21344,426012,0,0.0,0,0
2017-01-25,21573,21726,20884,20886,433633,0,-2.1458,0,0
2017-01-26,20807,21650,20807,21497,402825,0,2.9254,0,0
2017-01-31,21343,21458,20999,21001,273998,0,-2.3073,0,0
2017-02-01,21076,21993,21076,21842,551301,0,4.0046,0,0
2017-02-02,21840,22299,21573,21613,559125,0,-1.0484,0,0
2017-02-03,21650,21879,21420,21804,356801,0,0.8837,0,0
2017-02-06,22032,22186,21573,22148,434257,0,1.5777,0,0
2017-02-07,22146,22146,21650,21804,371406,0,-1.5532,0,0
2017-02-08,21764,22070,21726,21804,335135,0,0.0,0,0
2017-02-09,21956,22682,21917,22531,1092521,0,3.3343,0,0
2017-02-10,22644,22874,22376,22760,881313,0,1.0164,0,0
2017-02-13,22835,23408,22644,23257,1219358,0,2.1837,0,0
2017-02-14,23371,23408,22835,22875,816618,0,-1.6425,0,0
2017-02-15,23026,23026,22759,22951,426083,0,0.3322,0,0
2017-02-16,23026,23179,21993,22072,843642,0,-3.8299,0,0
2017-02-17,21650,21726,21153,21421,1901544,0,-2.9494,0,0
2017-02-20,21420,21458,20847,21077,1200136,0,-1.6059,0,0
2017-02-21,21153,21343,20847,20886,1147667,0,-0.9062,0,0
2017-02-22,21037,21305,20847,20962,895540,0,0.3639,0,0
2017-02-23,21114,21114,20425,20580,1028643,0,-1.8223,0,0
2017-02-24,20693,20884,19966,20121,1236791,0,-2.2303,0,0
2017-02-27,20234,20617,20158,20350,665804,0,1.1381,0,0
2017-02-28,19355,19468,18551,18782,4256322,0,-7.7052,0,0
2017-03-02,18857,19240,18513,18743,1603385,0,-0.2076,0,0
2017-03-03,18627,18857,18168,18400,1281671,0,-1.83,0,0
2017-03-06,18207,18474,17940,18323,889117,0,-0.4185,0,0
2017-03-07,18397,19278,18359,19203,1602135,0,4.8027,0,0
2017-03-08,19201,19201,18704,18706,863578,0,-2.5881,0,0
2017-03-09,18589,18857,18589,18629,772763,0,-0.4116,0,0
2017-03-10,18589,18857,18397,18743,520988,0,0.6119,0,0
2017-03-13,18743,19086,18627,18935,516829,0,1.0244,0,0
2017-03-14,19086,19086,18437,18743,1029333,0,-1.014,0,0
2017-03-15,18819,19049,18551,18591,570267,0,-0.811,0,0
2017-03-16,18819,19010,18589,18743,727500,0,0.8176,0,0
2017-03-17,18743,19201,18665,19088,947279,0,1.8407,0,0
2017-03-20,19125,19201,18933,18973,482354,0,-0.6025,0,0
2017-03-21,19086,19125,18743,18973,615690,0,0.0,0,0
2017-03-22,18819,19086,18704,18743,561005,0,-1.2122,0,0
2017-03-23,18895,19661,18857,19547,1589482,0,4.2896,0,0
2017-03-24,19698,19737,18933,19088,1160695,0,-2.3482,0,0
2017-03-27,19163,19201,18665,18935,958878,0,-0.8016,0,0
2017-03-28,18743,18819,18627,18706,720013,0,-1.2094,0,0
2017-03-29,18743,18780,18321,18476,877052,0,-1.2296,0,0
2017-03-30,18704,18704,18207,18284,688323,0,-1.0392,0,0
2017-03-31,18207,18665,18207,18323,785845,0,0.2133,0,0
2017-04-03,18397,18551,18207,18284,464671,0,-0.2128,0,0
2017-04-04,18359,18474,18207,18246,553211,0,-0.2078,0,0
2017-04-05,18397,19125,18321,19088,2028737,0,4.6147,0,0
2017-04-06,18933,19125,18704,18935,554267,0,-0.8016,0,0
2017-04-07,18933,19163,18819,19049,480748,0,0.6021,0,0
2017-04-10,19049,19049,18397,18513,774036,0,-2.8138,0,0
2017-04-11,18397,18704,18245,18361,526030,0,-0.821,0,0
2017-04-12,18397,18627,18245,18323,494536,0,-0.207,0,0
2017-04-13,18359,18589,18283,18591,643001,0,1.4626,0,0
2017-04-14,18437,18474,18130,18246,515630,0,-1.8557,0,0
2017-04-17,18245,18359,17977,18131,743806,0,-0.6303,0,0
2017-04-18,18321,18359,18054,18323,531872,0,1.059,0,0
2017-04-19,18245,18283,17786,17864,1154818,0,-2.505,0,0
2017-04-20,17824,18321,17710,18207,648590,0,1.9201,0,0
2017-04-21,18207,18245,17862,17979,579671,0,-1.2523,0,0
2017-04-24,17977,18283,17901,18170,536977,0,1.0624,0,0
2017-04-25,18207,18245,17977,18170,532239,0,0.0,0,0
2017-04-26,18283,18704,18245,18400,974698,0,1.2658,0,0
2017-04-27,18397,18665,18054,18284,462057,0,-0.6304,0,0
2017-04-28,18130,18283,17748,17788,833684,0,-2.7128,0,0
2017-05-02,18092,18321,17862,17864,597995,0,0.4273,0,0
2017-05-04,17977,18130,17824,17940,430603,0,0.4254,0,0
2017-05-08,17977,18054,17862,18055,461208,0,0.641,0,0
2017-05-10,18054,18397,17977,18170,837553,0,0.6369,0,0
2017-05-11,18321,18437,17824,18437,1161423,0,1.4695,0,0
2017-05-12,18397,18704,18283,18667,760450,0,1.2475,0,0
2017-05-15,18704,18743,18245,18323,607692,0,-1.8428,0,0
2017-05-16,18321,18397,17786,17902,1137267,0,-2.2977,0,0
2017-05-17,17940,18168,17671,18094,634037,0,1.0725,0,0
2017-05-18,17824,18054,17710,17940,491380,0,-0.8511,0,0
2017-05-19,18054,18321,17977,18131,565712,0,1.0647,0,0
2017-05-22,18359,18589,18321,18361,629281,0,1.2685,0,0
2017-05-23,18359,18551,18207,18476,561753,0,0.6263,0,0
2017-05-24,18437,18474,18092,18131,801327,0,-1.8673,0,0
2017-05-25,18130,18474,18092,18400,868852,0,1.4836,0,0
2017-05-26,18397,18513,17901,17979,1902433,0,-2.288,0,0
2017-05-29,17671,17671,17098,17137,2461852,0,-4.6832,0,0
2017-05-30,17136,17480,17136,17404,846921,0,1.558,0,0
2017-05-31,17480,17480,17250,17443,949214,0,0.2241,0,0
2017-06-01,17518,17862,17442,17826,871122,0,2.1957,0,0
2017-06-02,17862,18054,17748,17826,797582,0,0.0,0,0
2017-06-05,17862,18054,17748,17864,462927,0,0.2132,0,0
2017-06-07,17862,17901,17442,17710,598853,0,-0.8621,0,0
2017-06-08,17824,17862,17518,17826,601740,0,0.655,0,0
2017-06-09,17824,17901,17634,17826,447021,0,0.0,0,0
2017-06-12,17824,18016,17748,17902,433116,0,0.4263,0,0
2017-06-13,17977,18130,17901,17979,519496,0,0.4301,0,0
2017-06-14,18016,18665,17901,18513,1725747,0,2.9701,0,0
2017-06-15,18589,18665,18283,18513,862105,0,0.0,0,0
2017-06-16,18589,18780,18397,18437,883205,0,-0.4105,0,0
2017-06-19,18437,18474,16295,16410,4381364,0,-10.9942,0,0
2017-06-20,16295,16791,16141,16525,2222533,0,0.7008,0,0
2017-06-21,16485,16715,16255,16525,799688,0,0.0,0,0
2017-06-22,16409,16485,16065,16334,811254,0,-1.1558,0,0
2017-06-23,16295,16752,16295,16755,507353,0,2.5774,0,0
2017-06-26,16752,16830,16524,16678,406578,0,-0.4596,0,0
2017-06-27,16600,16830,16447,16525,430359,0,-0.9174,0,0
2017-06-28,16065,16065,15720,15798,1789528,0,-4.3994,0,0
2017-06-29,15835,16371,15759,16182,871074,0,2.4307,0,0
2017-06-30,16255,16409,15988,16028,717315,0,-0.9517,0,0
2017-07-03,15912,16371,15912,16258,413967,0,1.435,0,0
2017-07-04,16295,16409,16141,16219,314262,0,-0.2399,0,0
2017-07-05,16371,16676,16255,16410,600328,0,1.1776,0,0
2017-07-06,16524,16524,16333,16372,336806,0,-0.2316,0,0
2017-07-07,16295,16333,16179,16258,324100,0,-0.6963,0,0
2017-07-10,16333,16562,16255,16372,381111,0,0.7012,0,0
2017-07-11,16295,16409,16103,16142,466149,0,-1.4048,0,0
2017-07-12,16600,16676,16255,16295,578272,0,0.9478,0,0
2017-07-13,16333,16409,16065,16182,543890,0,-0.6935,0,0
2017-07-14,16179,16179,15223,15416,1803814,0,-4.7337,0,0
2017-07-17,15490,15643,15337,15569,573924,0,0.9925,0,0
2017-07-18,15643,15873,15567,15836,487650,0,1.7149,0,0
2017-07-19,15873,15912,15643,15875,440871,0,0.2463,0,0
2017-07-20,15912,16141,15835,15952,381416,0,0.485,0,0
2017-07-21,15988,16218,15912,16066,270712,0,0.7146,0,0
2017-07-24,16141,16141,15567,15760,365400,0,-1.9046,0,0
2017-07-25,15643,15912,15643,15875,277595,0,0.7297,0,0
2017-07-26,15949,16141,15873,15913,405151,0,0.2394,0,0
2017-07-27,16065,16333,15988,16066,559710,0,0.9615,0,0
2017-07-28,16065,16255,15835,15913,384176,0,-0.9523,0,0
2017-07-31,15835,16103,15337,15760,426828,0,-0.9615,0,0
2017-08-01,15682,16103,15643,16028,407295,0,1.7005,0,0
2017-08-02,16141,16255,15643,15722,547646,0,-1.9092,0,0
2017-08-03,15643,15643,14191,14345,2812150,0,-8.7584,0,0
2017-08-04,14305,14420,13693,14230,1336906,0,-0.8017,0,0
2017-08-07,14381,14879,14343,14536,1281560,0,2.1504,0,0
2017-08-08,14611,14764,14343,14536,638880,0,0.0,0,0
2017-08-09,14343,14803,14305,14497,513596,0,-0.2683,0,0
2017-08-10,14649,14687,14343,14497,485848,0,0.0,0,0
2017-08-11,14343,14497,14151,14268,526092,0,-1.5796,0,0
2017-08-14,14343,14381,13961,14000,418621,0,-1.8783,0,0
2017-08-16,13961,14151,13922,13962,402010,0,-0.2714,0,0
2017-08-17,13999,14534,13769,14230,872887,0,1.9195,0,0
2017-08-18,14075,14151,13731,13809,1133643,0,-2.9585,0,0
2017-08-21,13769,13845,13655,13771,572144,0,-0.2752,0,0
2017-08-22,13693,13884,13463,13542,792858,0,-1.6629,0,0
2017-08-23,13578,13884,13578,13809,768740,0,1.9716,0,0
2017-08-24,13808,13884,13502,13542,679601,0,-1.9335,0,0
2017-08-25,13616,13808,13539,13732,490058,0,1.403,0,0
2017-08-28,13769,14075,13731,13848,365794,0,0.8447,0,0
2017-08-29,13808,13845,13578,13694,506085,0,-1.1121,0,0
2017-08-30,13731,13808,13693,13771,267636,0,0.5623,0,0
2017-08-31,13769,13845,13655,13771,469719,0,0.0,0,0
2017-09-01,13808,13808,13425,13465,872973,0,-2.2221,0,0
2017-09-04,13272,13731,13234,13618,584797,0,1.1363,0,0
2017-09-05,13693,13731,13272,13350,530026,0,-1.968,0,0
2017-09-06,13348,13463,13042,13121,611760,0,-1.7154,0,0
2017-09-07,13081,13348,13081,13273,339491,0,1.1584,0,0
2017-09-08,13196,13311,12812,12968,592176,0,-2.2979,0,0
2017-09-11,12966,13042,12699,12776,597808,0,-1.4806,0,0
2017-09-12,12812,13234,12775,13082,744743,0,2.3951,0,0
2017-09-13,13042,13119,12928,12929,443931,0,-1.1695,0,0
2017-09-14,12928,13311,12928,13159,638764,0,1.7789,0,0
2017-09-15,13042,13234,13005,13197,437522,0,0.2888,0,0
2017-09-18,13158,13272,13042,13082,321293,0,-0.8714,0,0
2017-09-19,13081,13539,13042,13312,703052,0,1.7581,0,0
2017-09-20,13311,13387,13005,13082,614402,0,-1.7278,0,0
2017-09-21,13042,13081,12775,12891,584145,0,-1.46,0,0
2017-09-22,12775,12890,12622,12739,642036,0,-1.1791,0,0
2017-09-25,12584,12736,12277,12433,608394,0,-2.4021,0,0
2017-09-26,12316,12775,12316,12700,394296,0,2.1475,0,0
2017-09-27,12699,13234,12660,13006,903091,0,2.4094,0,0
2017-09-28,12966,13081,12660,12739,479327,0,-2.0529,0,0
2017-09-29,12736,13158,12736,13082,593714,0,2.6925,0,0
2017-10-10,13348,13502,13234,13465,808468,0,2.9277,0,0
2017-10-11,13425,14305,13387,13924,1562408,0,3.4088,0,0
2017-10-12,14037,14075,13655,14000,798595,0,0.5458,0,0
2017-10-13,14075,14458,13884,14268,982082,0,1.9143,0,0
2017-10-16,14191,14458,13808,14077,858233,0,-1.3387,0,0
2017-10-17,14114,14687,13961,14421,1320001,0,2.4437,0,0
2017-10-18,14573,14573,13999,14191,838948,0,-1.5949,0,0
2017-10-19,14343,15337,14343,15033,2632442,0,5.9333,0,0
2017-10-20,14955,16830,13922,14842,10594767,0,-1.2705,0,0
2017-10-23,15031,15108,14037,14077,2675015,0,-5.1543,0,0
2017-10-24,14191,14381,13693,13771,1561944,0,-2.1738,0,0
2017-10-25,13808,13922,13425,13771,1369209,0,0.0,0,0
2017-10-26,13808,14037,13731,13924,819247,0,1.111,0,0
2017-10-27,13884,14191,13884,14077,769981,0,1.0988,0,0
2017-10-30,14114,14151,13655,13694,646008,0,-2.7208,0,0
2017-10-31,13731,13845,13272,13388,1308149,0,-2.2346,0,0
2017-11-01,13272,13387,12852,12968,1674461,0,-3.1371,0,0
2017-11-02,13005,13119,12928,13082,608742,0,0.8791,0,0
2017-11-03,13119,13272,13119,13197,521067,0,0.8791,0,0
2017-11-06,13196,13234,12890,13006,931369,0,-1.4473,0,0
2017-11-07,12928,13005,12699,12815,1141117,0,-1.4686,0,0
2017-11-08,12699,12928,12699,12929,739259,0,0.8896,0,0
2017-11-09,12928,13425,12852,13388,1648838,0,3.5502,0,0
2017-11-10,13387,13693,13234,13618,1048798,0,1.718,0,0
2017-11-13,13655,13693,13387,13465,654990,0,-1.1235,0,0
2017-11-14,13387,13463,13158,13388,699243,0,-0.5719,0,0
2017-11-15,13348,13387,12812,12853,1147939,0,-3.9961,0,0
2017-11-16,12812,12812,12507,12585,1277149,0,-2.0851,0,0
2017-11-17,12545,12736,12430,12470,933965,0,-0.9138,0,0
2017-11-20,12393,12584,12316,12355,812717,0,-0.9222,0,0
2017-11-21,12354,12430,12009,12087,1677331,0,-2.1692,0,0
2017-11-22,12124,12430,12048,12164,1029133,0,0.637,0,0
2017-11-23,12239,12430,12163,12433,636151,0,2.2114,0,0
2017-11-24,12469,12507,12316,12355,498983,0,-0.6274,0,0
2017-11-27,12354,12469,12201,12241,478663,0,-0.9227,0,0
2017-11-28,12201,12316,12124,12164,518119,0,-0.629,0,0
2017-11-29,12163,12393,12087,12241,526038,0,0.633,0,0
2017-11-30,12393,12545,12277,12547,899947,0,2.4998,0,0
2017-12-01,12584,12584,12163,12241,759687,0,-2.4388,0,0
2017-12-04,12239,12354,12163,12317,446936,0,0.6209,0,0
2017-12-05,12469,13616,12469,13426,3946903,0,9.0038,0,0
2017-12-06,13425,13502,12775,12968,2017690,0,-3.4113,0,0
2017-12-07,13425,13655,12622,12776,2109503,0,-1.4806,0,0
2017-12-08,12736,12736,12009,12087,1819164,0,-5.3929,0,0
2017-12-11,12163,12354,12048,12087,616912,0,0.0,0,0
2017-12-12,12087,12201,12009,12126,504346,0,0.3227,0,0
2017-12-13,12124,12354,12124,12241,514186,0,0.9484,0,0
2017-12-14,12277,12507,12163,12164,998741,0,-0.629,0,0
2017-12-15,12239,12393,12163,12317,646078,0,1.2578,0,0
2017-12-18,12316,12354,12048,12050,697020,0,-2.1677,0,0
2017-12-19,12048,12239,12009,12126,517422,0,0.6307,0,0
2017-12-20,12087,12277,12048,12241,373913,0,0.9484,0,0
2017-12-21,12201,12277,12087,12126,446842,0,-0.9395,0,0
2017-12-22,12201,12201,11857,11973,623672,0,-1.2618,0,0
2017-12-26,12009,12201,12009,12126,659923,0,1.2779,0,0
2017-12-27,11895,12048,11742,11820,646691,0,-2.5235,0,0
2017-12-28,11742,11895,11666,11744,571802,0,-0.643,0,0
2018-01-02,11703,11933,11513,11935,698328,0,1.6264,0,0
2018-01-03,11857,12277,11857,11973,759444,0,0.3184,0,0
2018-01-04,12087,12430,11971,12355,952964,0,3.1905,0,0
2018-01-05,12354,12469,12201,12355,578239,0,0.0,0,0
2018-01-08,12316,12545,12316,12355,824488,0,0.0,0,0
2018-01-09,12354,12699,12354,12623,785576,0,2.1692,0,0
2018-01-10,12812,13463,12775,13159,2693779,0,4.2462,0,0
2018-01-11,13234,13311,12928,13006,831536,0,-1.1627,0,0
2018-01-12,13005,13425,13005,13159,994313,0,1.1764,0,0
2018-01-15,13234,13387,12852,12929,510985,0,-1.7479,0,0
2018-01-16,12852,13158,12507,12585,915158,0,-2.6607,0,0
2018-01-17,12545,12584,10938,12241,5304503,0,-2.7334,0,0
2018-01-18,12201,12239,11818,11935,1044683,0,-2.4998,0,0
2018-01-19,11857,12048,11703,12011,697340,0,0.6368,0,0
2018-01-22,11933,12048,11781,11820,540829,0,-1.5902,0,0
2018-01-23,11781,12163,11781,12164,585545,0,2.9103,0,0
2018-01-24,12239,12469,12124,12241,750787,0,0.633,0,0
2018-01-25,12239,12430,12239,12317,1087426,0,0.6209,0,0
2018-01-26,12393,12469,12048,12355,826588,0,0.3085,0,0
2018-01-29,12430,13119,12393,12929,2392035,0,4.6459,0,0
2018-01-30,13005,13234,12736,12815,995788,0,-0.8817,0,0
2018-01-31,12699,13005,12354,13006,941348,0,1.4904,0,0
2018-02-01,13005,13119,12775,12776,425967,0,-1.7684,0,0
2018-02-02,12812,12890,12316,12433,673637,0,-2.6847,0,0
2018-02-05,12163,12239,12048,12050,730957,0,-3.0805,0,0
2018-02-06,11742,11857,11513,11781,1246055,0,-2.2324,0,0
2018-02-07,11971,12009,11781,11857,725419,0,0.6451,0,0
2018-02-08,11933,12009,11513,11552,1037310,0,-2.5723,0,0
2018-02-09,11360,11703,11168,11629,856744,0,0.6666,0,0
2018-02-12,11627,11703,11398,11438,561487,0,-1.6424,0,0
2018-02-13,11474,11551,11054,11054,833032,0,-3.3572,0,0
2018-02-14,11092,11206,10978,11094,552014,0,0.3619,0,0
2018-02-19,11092,11398,11054,11400,433950,0,2.7582,0,0
2018-02-20,11398,11933,11360,11705,725526,0,2.6754,0,0
2018-02-21,11742,11818,11551,11590,360541,0,-0.9825,0,0
2018-02-22,11551,11666,11398,11438,318446,0,-1.3115,0,0
2018-02-23,11513,11589,11360,11552,466711,0,0.9967,0,0
2018-02-26,11742,11781,11551,11744,381581,0,1.662,0,0
2018-02-27,11742,11818,11590,11590,306646,0,-1.3113,0,0
2018-02-28,11474,11666,11321,11438,515770,0,-1.3115,0,0
2018-03-02,11284,11398,11168,11208,425368,0,-2.0108,0,0
2018-03-05,11206,11360,11092,11132,411260,0,-0.6781,0,0
2018-03-06,11168,11284,11054,11132,487624,0,0.0,0,0
2018-03-07,11130,11245,10978,11017,531589,0,-1.0331,0,0
2018-03-08,11054,11360,10978,11361,755321,0,3.1224,0,0
2018-03-09,11360,11666,11284,11514,715073,0,1.3467,0,0
2018-03-12,11703,11818,11551,11629,678848,0,0.9988,0,0
2018-03-13,11551,11781,11513,11629,480574,0,0.0,0,0
2018-03-14,11703,12239,11513,11590,3168797,0,-0.3354,0,0
2018-03-15,11168,11474,11130,11246,1592581,0,-2.9681,0,0
2018-03-16,11284,11703,11245,11590,999213,0,3.0589,0,0
2018-03-19,11666,11781,11513,11629,646325,0,0.3365,0,0
2018-03-20,11551,11781,11513,11667,444844,0,0.3268,0,0
2018-03-21,11666,12201,11666,11857,1062067,0,1.6285,0,0
2018-03-22,12048,12239,11857,11935,904732,0,0.6578,0,0
2018-03-23,11742,11895,11436,11476,869106,0,-3.8458,0,0
2018-03-26,11703,11895,11436,11705,560902,0,1.9955,0,0
2018-03-27,12124,12736,11933,12661,2929042,0,8.1674,0,0
2018-03-28,12584,12852,12163,12393,1301368,0,-2.1167,0,0
2018-03-29,12354,12430,11933,12164,1189083,0,-1.8478,0,0
2018-03-30,12201,12354,12087,12164,692095,0,0.0,0,0
2018-04-02,12277,12354,11627,11705,1333653,0,-3.7734,0,0
2018-04-03,11513,11895,11513,11820,693439,0,0.9825,0,0
