date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2018-01-23,49140,50655,48491,50006,35407,0,1.7602,0,0
2018-01-24,50006,51521,49356,51305,59300,0,2.5977,0,0
2018-01-25,51521,51954,51088,51955,59204,0,1.2669,0,0
2018-01-26,51954,52604,51305,52604,58743,0,1.2492,0,0
2018-01-29,53036,56067,52170,55418,201675,0,5.3494,0,0
2018-01-30,55634,56717,53686,54120,159129,0,-2.3422,0,0
2018-01-31,54118,54768,52387,53254,96156,0,-1.6001,0,0
2018-02-01,53469,56284,53469,55635,104929,0,4.471,0,0
2018-02-02,56067,56067,53902,54120,48622,0,-2.7231,0,0
2018-02-05,53036,54118,52170,53470,38412,0,-1.201,0,0
2018-02-06,51521,52387,50438,52388,55796,0,-2.0236,0,0
2018-02-07,53469,53686,48923,50223,40724,0,-4.1326,0,0
2018-02-08,50438,50872,48923,49790,60700,0,-0.8622,0,0
2018-02-09,45893,46109,41476,41694,547501,0,-16.2603,0,0
2018-02-12,41995,42732,41216,42516,112411,0,1.9715,0,0
2018-02-13,42948,42991,41476,42430,63668,0,-0.2023,0,0
2018-02-14,41346,41909,41044,41261,81136,0,-2.7551,0,0
2018-02-19,41173,42083,41173,41391,38675,0,0.3151,0,0
2018-02-20,41520,41909,41476,41520,33459,0,0.3117,0,0
2018-02-21,41346,43944,41346,43512,132454,0,4.7977,0,0
2018-02-22,43079,43944,41866,42819,50400,0,-1.5927,0,0
2018-02-23,42862,42991,41476,41780,124704,0,-2.4265,0,0
2018-02-26,41995,41995,41130,41261,53075,0,-1.2422,0,0
2018-02-27,41606,41606,40177,40352,82488,0,-2.203,0,0
2018-02-28,40351,40653,38575,39183,90630,0,-2.897,0,0
2018-03-02,39009,39442,37667,37841,109027,0,-3.425,0,0
2018-03-05,37839,38099,36757,37148,79412,0,-1.8313,0,0
2018-03-06,37320,37882,36324,36585,83996,0,-1.5156,0,0
2018-03-07,36584,36930,36151,36628,45727,0,0.1175,0,0
2018-03-08,36411,37147,36237,36974,51801,0,0.9446,0,0
2018-03-09,37017,38056,36974,37104,51776,0,0.3516,0,0
2018-03-12,37753,37926,37277,37927,40773,0,2.2181,0,0
2018-03-13,37579,38272,37233,38273,48098,0,0.9123,0,0
2018-03-14,37882,37970,35588,35892,161493,0,-6.2211,0,0
2018-03-15,35848,36540,35198,36195,39970,0,0.8442,0,0
2018-03-16,36194,36497,35372,35806,62762,0,-1.0747,0,0
2018-03-19,36064,36064,35415,35460,31993,0,-0.9663,0,0
2018-03-20,35242,35718,34333,34810,136606,0,-1.8331,0,0
2018-03-21,35112,35415,34462,35069,47564,0,0.744,0,0
2018-03-22,35069,35285,34246,34290,66519,0,-2.2213,0,0
2018-03-23,33640,33856,32860,33078,100717,0,-3.5346,0,0
2018-03-26,32687,34505,32687,34247,48084,0,3.5341,0,0
2018-03-27,34636,37147,34636,36585,124122,0,6.8269,0,0
2018-03-28,36584,37450,35501,36152,64527,0,-1.1835,0,0
2018-03-29,35544,36497,35329,35589,34747,0,-1.5573,0,0
2018-03-30,35935,35935,35198,35719,20607,0,0.3653,0,0
2018-04-02,35718,35978,34679,35026,27989,0,-1.9401,0,0
2018-04-03,34549,35069,34462,34550,35372,0,-1.359,0,0
2018-04-04,34765,34765,33120,33641,55317,0,-2.631,0,0
2018-04-05,33770,34073,33423,33901,34472,0,0.7729,0,0
2018-04-06,33900,34116,33337,33381,37705,0,-1.5339,0,0
2018-04-09,33423,33986,32817,32861,53170,0,-1.5578,0,0
2018-04-10,32860,32947,32038,32212,48805,0,-1.975,0,0
2018-04-11,32384,33640,32255,33425,43281,0,3.7657,0,0
2018-04-12,33466,34030,33163,33987,38251,0,1.6814,0,0
2018-04-13,34073,34333,33640,34074,17291,0,0.256,0,0
2018-04-16,34290,34376,33553,33727,14874,0,-1.0184,0,0
2018-04-17,33770,33770,33207,33251,15455,0,-1.4113,0,0
2018-04-18,33726,33856,33207,33511,23457,0,0.7819,0,0
2018-04-19,33597,37103,33510,36714,176105,0,9.5581,0,0
2018-04-20,37407,38965,37277,37797,178178,0,2.9498,0,0
2018-04-23,39831,40177,37103,37797,247467,0,0.0,0,0
2018-04-24,38142,39528,37103,38317,155153,0,1.3758,0,0
2018-04-25,38099,38922,37536,38187,103368,0,-0.3393,0,0
2018-04-26,38229,39268,37320,37450,121789,0,-1.93,0,0
2018-04-27,37667,37839,35458,35460,195313,0,-5.3138,0,0
2018-04-30,36151,42429,36108,40698,376372,0,14.7716,0,0
2018-05-02,42212,44377,41433,42993,393535,0,5.6391,0,0
2018-05-03,39961,41995,39874,40265,281557,0,-6.3452,0,0
2018-05-04,40307,44594,39355,43296,282238,0,7.5276,0,0
2018-05-08,42862,43728,40653,41174,164243,0,-4.9011,0,0
2018-05-09,41173,41390,38706,40265,156984,0,-2.2077,0,0
2018-05-10,41346,41390,39182,39573,95262,0,-1.7186,0,0
2018-05-11,39398,40653,38532,40655,103956,0,2.7342,0,0
2018-05-14,42429,45676,41173,44595,281799,0,9.6913,0,0
2018-05-15,45676,47841,43728,45028,269850,0,0.971,0,0
2018-05-16,42429,43728,40134,40135,276120,0,-10.8666,0,0
2018-05-17,40264,42515,39614,40568,179850,0,1.0789,0,0
2018-05-18,40741,41000,39182,40352,131992,0,-0.5324,0,0
